Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,0,2,1,96,118,111,96,48.0,2,227.0,true
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,0,1,0,28,32,32,28,28.0,1,282.0,false
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,0,3,2,195,331,279,195,65.0,2,184.0,false
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,0,4,3,167,219,208,167,41.75,3,139.0,true
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,0,2,1,69,87,81,69,34.5,2,227.0,true
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,0,1,0,24,28,28,24,24.0,1,282.0,false
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,0,2,1,44,56,54,44,22.0,2,227.0,true
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,0,3,2,374,583,506,374,124.66666666666667,2,184.0,true
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,0,2,1,79,164,134,79,39.5,2,227.0,false
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,0,1,0,30,35,35,30,30.0,1,282.0,false
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,0,2,1,84,100,99,84,42.0,2,227.0,false
1,refs/tags/release-4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,0,3,2,66,109,94,66,22.0,2,184.0,false
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,0,3,1,191,239,227,191,63.666666666666664,1,7.0,false
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,0,2,0,247,297,284,247,123.5,1,9.0,false
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,0,4,1,389,609,528,397,99.25,3,7.25,false
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,1,0,0,121,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,1,2,0,327,486,305,112,56.0,3,5.5,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1,20,13,694,1422,580,566,28.3,4,9.35,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,0,2,1,41,55,53,43,21.5,2,10.5,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,1,2,1,128,68,63,50,25.0,4,23.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,0,2,1,28,35,33,30,15.0,1,10.5,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,1,0,0,170,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,0,2,2,175,208,202,175,87.5,1,14.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,1,12,7,441,748,375,248,20.666666666666668,4,8.166666666666666,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,0,1,1,38,40,40,38,38.0,1,7.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,1,4,3,229,209,130,44,11.0,3,6.75,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,0,4,1,345,423,401,345,86.25,3,13.75,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,0,7,2,446,581,545,472,67.42857142857143,3,9.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,0,1,0,28,32,32,28,28.0,1,7.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,0,2,0,59,82,74,65,32.5,1,8.5,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,0,4,3,158,235,211,162,40.5,2,9.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,0,3,1,528,602,589,528,176.0,2,13.666666666666666,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,0,3,2,132,164,161,132,44.0,1,8.666666666666666,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,1,8,5,39,761,128,536,67.0,3,9.75,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,0,2,1,24,133,80,104,52.0,1,11.5,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,0,7,5,729,896,842,729,104.14285714285714,3,8.714285714285714,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,0,1,1,51,60,60,51,51.0,1,14.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,1,5,2,53,235,74,145,29.0,3,8.8,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,0,2,0,74,148,118,118,59.0,1,8.5,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,0,2,0,47,58,55,49,24.5,1,8.5,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,1,2,1,157,12,9,5,2.5,3,21.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,0,1,0,78,91,91,78,78.0,1,10.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,1,0,0,124,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,1,1,1,125,22,12,2,2.0,3,16.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,1,1,1,251,11,11,10,10.0,3,15.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1,6,6,521,270,152,120,20.0,4,6.166666666666667,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1,4,3,759,110,91,71,17.75,3,12.75,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,1,3,3,184,27,19,10,3.3333333333333335,3,6.666666666666667,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,1,1,0,47,13,9,5,5.0,2,4.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1,3,2,148,17,8,4,1.3333333333333333,3,18.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,1,1,58,22,13,3,3.0,3,12.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,2,1,132,59,26,7,3.5,3,16.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,1,0,0,71,0,0,0,0,3,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,0,0,71,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1,9,6,802,299,221,135,15.0,4,9.88888888888889,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,1,5,3,268,76,70,60,12.0,4,10.2,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,1,1,1,153,8,5,2,2.0,3,15.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,1,6,5,134,103,30,40,6.666666666666667,4,14.333333333333334,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,1,1,0,68,35,26,15,15.0,3,4.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,1,2,2,144,6,5,4,2.0,3,15.5,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,1,3,3,159,18,17,15,5.0,4,9.333333333333334,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,1,5,4,113,94,59,22,4.4,2,15.2,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,1,1,1,69,3,2,1,1.0,2,16.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,1,1,1,74,47,25,5,5.0,3,12.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,1,0,0,71,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,1,2,2,101,12,10,10,5.0,2,12.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,1,3,3,249,62,61,54,18.0,2,6.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1,6,5,502,192,182,167,27.833333333333332,3,7.166666666666667,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,0,1,1,24,27,27,24,24.0,1,3.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,0,2,1,78,90,89,78,39.0,1,4.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,1,4,3,260,42,36,28,7.0,3,10.25,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,1,2,2,158,42,12,22,11.0,2,6.5,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,1,4,4,469,65,29,24,6.0,2,4.5,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,1,1,0,178,5,5,4,4.0,1,26.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,1,1,1,133,7,5,3,3.0,1,6.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,1,1,0,89,2,1,0,0.0,1,26.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,0,1,1,121,132,132,121,121.0,1,7.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,0,1,1,208,236,236,208,208.0,1,14.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,1,3,3,198,52,49,41,13.666666666666666,4,7.333333333333333,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,1,3,3,151,22,20,15,5.0,3,12.666666666666666,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,1,9,8,451,192,153,97,10.777777777777779,3,12.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,0,1,1,75,90,90,75,75.0,1,14.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,0,1,1,48,58,58,48,48.0,1,14.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,1,0,0,114,0,0,0,0,3,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,1,4,2,467,22,9,1,0.25,3,12.25,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,1,10,8,590,295,193,91,9.1,4,8.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,1,0,0,121,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,1,0,0,164,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,1,0,0,137,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1,1,0,83,4,2,0,0.0,3,26.0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,0,2,0,615,667,666,615,307.5,1,15.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,0,1,1,50,55,55,50,50.0,1,8.0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,1,3,2,227,64,43,20,6.666666666666667,4,13.333333333333334,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,1,0,0,47,0,0,0,0,3,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,1,0,0,30,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,1,0,0,83,0,0,0,0,2,0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,1,0,0,32,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,1,0,0,59,0,0,0,0,2,0,true
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,1,0,0,83,0,0,0,0,1,0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,1,0,0,64,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,1,0,0,39,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,1,0,0,44,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,1,0,0,58,0,0,0,0,2,0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,1,3,1,300,91,86,78,26.0,3,13.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,1,1,1,115,3,3,2,2.0,3,37.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,1,1,1,117,4,4,2,2.0,3,37.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,1,1,1,164,17,15,11,11.0,3,37.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,1,0,0,41,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,1,1,0,133,81,59,32,32.0,3,8.0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,1,1,0,141,13,13,12,12.0,3,27.0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,1,0,0,53,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,1,1,0,139,19,9,1,1.0,3,27.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,1,0,0,64,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,0,1,1,31,36,36,31,31.0,1,1.0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,1,0,0,32,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,1,0,0,33,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,1,0,0,34,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,1,0,0,82,0,0,0,0,2,0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,1,0,0,77,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,1,0,0,64,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,1,1,1,101,28,14,1,1.0,3,10.0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,1,1,1,322,78,42,7,7.0,3,37.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,1,0,0,76,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,1,0,0,49,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,1,1,1,115,8,7,3,3.0,3,6.0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,1,1,1,323,16,5,9,9.0,3,6.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,1,1,1,222,13,12,11,11.0,3,6.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,1,4,3,628,144,120,87,21.75,3,11.25,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1,1,1,333,2,1,0,0.0,3,10.0,true
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,1,1,1,91,6,5,3,3.0,3,6.0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,1,0,0,35,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,1,0,0,54,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,1,1,1,55,9,9,8,8.0,3,8.0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,1,0,0,42,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,1,0,0,156,0,0,0,0,3,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,1,0,0,43,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,1,0,0,41,0,0,0,0,1,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,1,0,0,78,0,0,0,0,2,0,false
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,1,1,1,124,5,5,4,4.0,2,37.0,false
