Version, Version Name, Path, LOCs, LOCs Touched, Churn, Number of Revisions, Authors Number, Bugfix, Average Change Set
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,146,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,195,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,771,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,148,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,93,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,88,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,762,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,462,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,66,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,52,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,67,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,170,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,135,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1100,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,64,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,83,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,24,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,21,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,415,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,49,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,51,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,89,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,26,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,67,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,726,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,53,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,39,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,55,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,47,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,56,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,104,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,153,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,59,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,30,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,49,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,52,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,110,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,63,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,72,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,61,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,42,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,67,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,332,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,44,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,700,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,66,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,107,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,179,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,121,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,52,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,114,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,174,0,0,0,4,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,142,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,112,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,95,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,324,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,73,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,24,0,0,0,1,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,48,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,280,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,300,0,0,0,3,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,79,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,30,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,84,0,0,0,2,0,0
6,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,99,0,0,0,3,0,0
7,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,191,1146,0,3,3,0,50
7,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,249,1488,2,3,4,1,43
7,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,401,3202,2,4,4,2,33
7,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,122,487,1,2,4,0,59
7,refs/tags/release-4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,321,641,1,1,5,0,45
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,75,75,75,1,1,0,1
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1189,58933,395,27,5,7,15
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,41,0,0,0,2,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,40,40,40,1,1,0,11
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,134,265,3,1,5,0,45
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,28,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1366,18923,541,10,4,2,12
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,48,126,48,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,190,1516,36,4,4,0,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,49,49,49,1,1,0,9
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,94,94,94,1,1,0,9
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,31,31,31,1,1,0,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,72,216,72,2,2,1,8
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,405,4180,172,7,4,0,28
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,71,71,71,1,1,0,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,115,115,115,1,1,0,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,802,9920,304,8,5,2,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,393,1065,393,2,2,0,19
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,348,4014,22,6,5,1,26
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,356,2828,4,4,4,0,32
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,46,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,557,8442,48,8,3,2,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,61,120,2,1,1,0,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,513,2245,513,3,3,0,15
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,539,4635,539,5,3,0,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,305,4622,148,10,3,2,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,887,16139,363,12,3,1,16
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,243,2351,111,7,3,1,23
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,30,30,30,1,1,0,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,41,0,0,0,3,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,154,11815,733,9,3,4,12
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,43,94,8,1,1,0,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,0,0,0,3,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,73,146,0,1,1,0,73
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,383,5031,139,9,3,1,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,193,350,36,1,3,0,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,103,197,9,1,1,0,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,69,207,69,2,1,0,9
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,49,98,0,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,38,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,96,195,3,1,2,1,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,209,209,209,1,1,0,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,40,40,40,1,1,0,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,171,511,171,2,2,0,19
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,173,1551,173,5,2,1,23
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,136,261,11,1,3,0,4
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,323,1240,32,2,3,2,12
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,821,9742,236,7,4,3,12
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,842,16001,109,10,4,4,23
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,39,113,39,2,2,0,9
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,287,3260,62,6,5,3,26
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,24,24,24,1,1,1,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,0,0,0,2,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,82,248,84,2,2,0,42
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,155,0,0,0,4,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,80,0,0,0,3,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,81,245,83,2,2,0,42
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,244,2412,6,5,3,2,36
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,135,764,16,3,4,0,32
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,82,153,11,1,4,0,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,70,140,0,1,3,0,73
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,133,266,0,1,3,0,61
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,397,2382,0,3,2,1,50
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1068,26213,205,14,5,8,15
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,460,6115,57,7,5,4,20
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,183,1053,15,3,4,2,14
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,170,892,36,3,4,3,5
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,69,275,1,2,4,0,59
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,185,2408,28,7,4,3,26
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,356,5298,48,8,4,2,26
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,501,2507,503,3,3,1,29
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,116,228,4,1,3,1,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,147,723,53,3,2,1,28
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,94,0,0,0,3,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,0,0,2,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,97,97,97,1,1,0,5
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,210,419,1,1,2,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,467,4230,182,6,4,3,22
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,42,42,42,1,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1240,38530,634,21,4,7,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,79,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,450,3856,172,6,3,4,25
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,203,203,203,1,1,1,17
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,150,891,9,3,2,3,8
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,80,160,0,1,2,0,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,445,6318,46,7,2,6,8
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,81,162,0,1,2,0,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,211,0,0,0,3,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,183,682,26,2,2,2,11
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,225,448,2,1,2,1,41
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,105,202,8,1,1,1,4
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,659,6651,119,6,2,3,21
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,576,6399,63,6,3,3,15
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,62,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,63,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,85,168,2,1,1,1,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,341,1260,38,2,2,0,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,180,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,33,33,33,1,1,0,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,71,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,24,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,74,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,30,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,29,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,98,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,181,342,20,1,2,0,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,62,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,121,0,0,0,1,0,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,21,21,21,1,1,0,10
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,138,275,1,1,2,0,45
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,128,382,128,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,86,86,86,1,1,0,61
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,136,406,136,2,1,0,18
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,29,29,29,1,1,0,24
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,309,309,309,1,1,0,13
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,57,169,57,2,1,0,18
